"index";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"Touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
1144;"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";" Core i7 6600U ";2.6;8;"SSD";256;0;"Intel";"Windows";1;95851
1145;"HP";"Workstation";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"SSD";256;0;"Nvidia";"Windows";2;101179
1146;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;122381
1147;"Dell";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"SSD";256;0;"Nvidia";"Windows";2;53807
1148;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";2;84129
1149;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;124622
1150;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6006U ";2.0;4;"HDD";1024;0;"Intel";"N/A";2;18062
1151;"HP";"Notebook";15.6;1366;768;0;"AMD";" E-Series 7110 ";1.8;4;"HDD";500;0;"AMD";"Windows";2;15824
1152;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"HDD";1024;0;"AMD";"N/A";2;31915
1153;"Dell";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;8;"HDD";1024;0;"Nvidia";"Windows";3;63883
1154;"Dell";"Notebook";15.6;3840;2160;1;"Intel";" Core i5 6300HQ ";2.3;8;"SSD";256;0;"Nvidia";"Windows";2;119916
1155;"HP";"Notebook";15.6;1920;1080;0;"AMD";" A6-Series A6-9220 ";2.5;4;"SSD";256;0;"AMD";"Windows";2;25515
1156;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3;79536
1157;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";" Core i7 6600U ";2.6;12;"SSD";512;0;"Intel";"Windows";1;122491
1158;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"Hybrid";1024;0;"AMD";"Windows";2;42011
1159;"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";" Core i7 6600U ";2.6;8;"SSD";512;0;"Intel";"Windows";1;108744
1160;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";" Core i7 6600U ";2.6;8;"SSD";256;0;"Intel";"Windows";2;79867
1161;"MSI";"Gaming";14.0;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";2;94252
1162;"HP";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;8;"HDD";1024;0;"Nvidia";"Windows";3;47899
1163;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6006U ";2.0;8;"HDD";1024;0;"Intel";"Windows";2;24456
1164;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"N/A";2;25414
1165;"Dell";"Gaming";15.6;3840;2160;0;"Intel";" Core i7 7700HQ ";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";3;79813
1166;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;74059
1167;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i3 6006U ";2.0;4;"HDD";1024;0;"Nvidia";"Windows";2;24935
1168;"HP";"Notebook";14.0;1366;768;0;"Intel";" Celeron Dual Core N3060 ";1.6;2;"Flash Storage";32;0;"Intel";"Windows";1;13267
1169;"MSI";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"HDD";1024;0;"Nvidia";"Windows";2;44702
1170;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;36177
1171;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 8550U ";1.8;16;"SSD";512;0;"Intel";"Windows";2;61752
1172;"Asus";"Notebook";15.6;1366;768;0;"Intel";" Celeron Dual Core N3050 ";1.6;4;"HDD";500;0;"Intel";"Windows";2;19660
1173;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"N/A";2;21205
1174;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"HDD";1024;0;"Nvidia";"N/A";2;37776
1175;"Asus";"Notebook";14.0;1920;1080;0;"Intel";" Core i3 7100U ";2.4;4;"SSD";256;0;"Intel";"Windows";2;40972
1176;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 6500U ";2.5;4;"Hybrid";1024;0;"Intel";"Windows";2;43956
1177;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"SSD";512;0;"Nvidia";"Windows";3;69530
1178;"MSI";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";2;114732
1179;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6100U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;34632
1180;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";1;87219
1181;"Lenovo";"Ultrabook";15.6;1920;1080;0;"Intel";" Core i7 7500U ";2.7;6;"SSD";256;0;"Nvidia";"Windows";2;44276
1182;"Dell";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 7500U ";2.7;8;"SSD";256;0;"Nvidia";"Linux";2;47686
1183;"Acer";"Notebook";15.6;1366;768;0;"Intel";" Celeron Dual Core N3350 ";2.0;4;"HDD";500;0;"Intel";"Windows";2;17742
1184;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;6;"HDD";1024;0;"Nvidia";"Windows";2;42571
1185;"Asus";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"Hybrid";256;1024;"Nvidia";"Windows";3;48432
1186;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";" Core i7 7500U ";2.7;16;"SSD";512;0;"Intel";"Windows";2;62817
1187;"Acer";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;4;"SSD";256;0;"Nvidia";"Windows";2;36816
1188;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";" Core i5 6300U ";2.4;8;"SSD";256;0;"Intel";"Linux";1;58555
1189;"Acer";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";4;138475
1190;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";" Core i5 7300HQ ";2.5;8;"HDD";1024;0;"Nvidia";"Windows";2;43636
1191;"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;"Samsung";" Cortex A72&A53 ";2.0;4;"Flash Storage";32;0;"ARM";"Other";1;35112
1192;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"Intel";"Windows";2;25841
1193;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";" Core M ";1.1;8;"Flash Storage";256;0;"Intel";"MacOS";1;61965
1194;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;63883
1195;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;12;"Hybrid";128;1024;"Nvidia";"Windows";2;70703
1196;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6006U ";2.0;4;"HDD";1024;0;"AMD";"N/A";2;19607
1197;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";512;1024;"Nvidia";"Windows";4;114552
1198;"Acer";"Notebook";15.6;1366;768;0;"Intel";" Celeron Dual Core N3350 ";2.0;4;"HDD";1024;0;"Intel";"Linux";2;14492
1199;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2;109165
1200;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6006U ";2.0;4;"SSD";128;0;"AMD";"Windows";2;26587
1201;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";" Core i7 6500U ";2.5;8;"HDD";500;0;"Nvidia";"N/A";2;33513
1203;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";" Core i7 7500U ";2.7;16;"SSD";512;0;"Intel";"Windows";1;142790
1204;"Asus";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"HDD";1024;0;"Nvidia";"Windows";2;62284
1205;"Dell";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"AMD";"Windows";2;47366
1206;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;30849
1207;"Lenovo";"Notebook";15.6;1366;768;0;"AMD";" E-Series 9000 ";2.2;4;"HDD";500;0;"AMD";"Windows";2;15931
1208;"Acer";"Notebook";17.3;1600;900;0;"Intel";" Core i3 6006U ";2.0;8;"HDD";1024;0;"Nvidia";"Windows";3;33513
1209;"Asus";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2;130483
1210;"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";" Core M ";1.2;8;"Flash Storage";512;0;"Intel";"MacOS";1;68145
1211;"Asus";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";128;1024;"Nvidia";"Windows";2;93187
1212;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";2;103842
1213;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;53227
1214;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3;103843
1215;"Acer";"Netbook";11.6;1366;768;0;"Intel";" Celeron Dual Core 3205U ";1.5;2;"SSD";32;0;"Intel";"Other";1;9271
1216;"Acer";"Notebook";17.3;1600;900;0;"Intel";" Core i3 6006U ";2.0;4;"HDD";1024;0;"Nvidia";"Windows";3;31861
1217;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";" Core i5 7200U ";2.5;8;"HDD";1024;0;"Intel";"N/A";3;28718
1218;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";3;67772
1219;"Acer";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";" Core i7 7Y75 ";1.3;8;"SSD";256;0;"Intel";"Windows";1;61219
1220;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 6600U ";2.6;8;"SSD";256;0;"Intel";"Windows";2;81465
1221;"MSI";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2;78647
1222;"HP";"Notebook";15.6;1920;1080;0;"AMD";" A12-Series 9720P ";2.7;6;"HDD";1024;0;"AMD";"Windows";2;28185
1223;"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";" Core i5 6300U ";2.4;8;"SSD";256;0;"Intel";"Windows";1;91288
1224;"Dell";"2 in 1 Convertible";15.0;1920;1080;1;"Intel";" Core i3 7100U ";2.4;4;"HDD";500;0;"Intel";"Windows";2;27120
1225;"Asus";"Notebook";15.6;1366;768;0;"Intel";" Pentium Quad Core N3710 ";1.6;4;"HDD";1024;0;"Intel";"Windows";3;16464
1226;"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";" Core i7 7500U ";2.7;8;"SSD";256;0;"Intel";"Windows";1;78695
1227;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";1024;0;"Intel";"Linux";2;27805
1228;"Lenovo";"Gaming";15.6;1920;1080;1;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";3;54825
1229;"MSI";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2;61219
1230;"Lenovo";"Netbook";12.5;1920;1080;1;"Intel";" Core i7 6500U ";2.5;16;"SSD";512;0;"Intel";"Windows";1;87912
1231;"Razer";"Gaming";14.0;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"SSD";1024;0;"Nvidia";"Windows";2;186427
1232;"Dell";"Notebook";15.6;1366;768;1;"Intel";" Core i3 7100U ";2.4;8;"HDD";1024;0;"Intel";"Windows";2;24989
1233;"MSI";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 7700HQ ";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3;85141
1234;"Apple";"Ultrabook";11.6;1366;768;0;"Intel";" Core i5 ";1.6;4;"Flash Storage";256;0;"Intel";"MacOS";1;51096
1235;"HP";"Notebook";15.6;1920;1080;0;"Intel";" Core i3 6006U ";2.0;4;"HDD";1024;0;"Intel";"Windows";2;25468
1236;"HP";"Ultrabook";14.0;2560;1440;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";2;117120
1237;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i5 6200U ";2.3;4;"HDD";500;0;"Intel";"Windows";2;39267
1238;"MSI";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2;62284
1239;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";" Core i7 7500U ";2.7;16;"SSD";512;0;"Intel";"Windows";1;79867
1240;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";" A12-Series 9720P ";3.6;6;"SSD";256;0;"AMD";"Windows";2;31839
1241;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"SSD";256;0;"Intel";"Windows";1;68198
1242;"Acer";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6006U ";2.0;4;"HDD";500;0;"Intel";"Linux";2;19277
1243;"Dell";"2 in 1 Convertible";17.3;1920;1080;1;"Intel";" Core i7 7500U ";2.7;16;"SSD";512;0;"Nvidia";"Windows";3;95851
1244;"HP";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;4;"SSD";256;0;"Intel";"Windows";2;58607
1246;"Dell";"Notebook";14.0;1366;768;0;"Intel";" Core i5 7200U ";2.5;4;"HDD";500;0;"Intel";"Windows";2;46620
1247;"Asus";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";2;123876
1248;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i5 7200U ";2.5;8;"SSD";256;0;"Intel";"N/A";2;30529
1249;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";" Core i5 7Y54 ";1.2;8;"SSD";256;0;"Intel";"Windows";1;96597
1250;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Pentium Quad Core N3710 ";1.6;4;"HDD";500;0;"Intel";"Linux";2;17263
1251;"HP";"Notebook";15.6;1366;768;0;"AMD";" A6-Series 9220 ";2.5;4;"HDD";500;0;"AMD";"Windows";2;21259
1252;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i3 6100U ";2.3;6;"SSD";128;0;"Nvidia";"Windows";2;30316
1253;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";" Core i5 6200U ";2.3;8;"SSD";256;0;"Intel";"Windows";2;57116
1254;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Pentium Quad Core N3700 ";1.6;4;"HDD";500;0;"Intel";"Windows";2;23656
1255;"Asus";"Notebook";15.6;1366;768;0;"Intel";" Celeron Dual Core N3350 ";1.1;4;"HDD";1024;0;"Intel";"Windows";2;18062
1256;"Asus";"Gaming";17.3;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";4;101232
1257;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i3 6006U ";2.0;4;"HDD";500;0;"Intel";"Windows";2;26107
1258;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 6500U ";2.5;8;"Hybrid";1024;0;"AMD";"Windows";2;47686
1259;"MSI";"Gaming";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2;65481
1260;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";" Core i5 6200U ";2.3;4;"SSD";128;0;"Intel";"Windows";2;44383
1261;"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";" Core M 6Y30 ";0.9;8;"SSD";512;0;"Intel";"Windows";1;38841
1262;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i3 7100U ";2.4;6;"HDD";1024;0;"Intel";"Windows";2;24456
1263;"Acer";"Notebook";15.6;1366;768;0;"Intel";" Celeron Dual Core N3060 ";1.6;4;"HDD";500;0;"Intel";"Linux";2;15398
1264;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Celeron Dual Core N3050 ";1.6;2;"HDD";500;0;"Intel";"Windows";2;20193
1265;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";" Core i7 6700HQ ";2.6;8;"HDD";1024;0;"Nvidia";"Windows";3;47899
1266;"HP";"Notebook";15.6;1920;1080;0;"AMD";" A9-Series 9410 ";2.9;6;"Hybrid";1024;0;"AMD";"Windows";2;29303
1267;"Dell";"Notebook";15.6;1366;768;0;"Intel";" Core i7 7500U ";2.7;8;"HDD";1024;0;"AMD";"Linux";2;42943
1268;"HP";"Netbook";11.6;1366;768;0;"Intel";" Celeron Dual Core N3060 ";1.6;2;"Flash Storage";32;0;"Intel";"Windows";1;11136
1269;"Asus";"Notebook";15.6;1366;768;0;"Intel";" Core i7 6500U ";2.5;4;"HDD";500;0;"Nvidia";"Windows";2;38379
1270;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";" Core i7 6500U ";2.5;4;"SSD";128;0;"Intel";"Windows";2;33993
1271;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";" Core i7 6500U ";2.5;16;"SSD";512;0;"Intel";"Windows";1;79867
1272;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";" Celeron Dual Core N3050 ";1.6;2;"Flash Storage";64;0;"Intel";"Windows";2;12201
1273;"HP";"Notebook";15.6;1366;768;0;"Intel";" Core i7 6500U ";2.5;6;"HDD";1024;0;"AMD";"Windows";2;40706
